ticker,date,direction,confidence,entry_price,stop_price,tp1,tp2,spread_cost_pct,slippage_pct,outcome,exit_price,r_multiple,hold_bars,set
COIN,2022-07-21,SELL,18.5,76.1238,84.0632,60.5357,47.0914,0.1,0.0,TP1_HIT,60.5357,1.9634,3,train
COIN,2022-07-28,SELL,52.9,60.0498,73.2407,47.5957,32.9414,0.1,0.05,STOP_HIT,73.2407,-1.0,4,train
COIN,2022-10-26,SELL,48.0,74.4355,83.6521,60.6871,47.5643,0.1,0.0,TP1_HIT,60.6871,1.4917,5,train
COIN,2023-01-10,SELL,52.4,41.918,48.1093,36.7243,30.2186,0.1,0.0,STOP_HIT,48.1093,-1.0,3,train
COIN,2023-01-18,SELL,52.6,49.1608,56.7179,41.5329,32.8557,0.1,0.0,STOP_HIT,56.7179,-1.0,7,train
COIN,2023-01-25,SELL,51.0,55.9759,59.7918,43.3843,34.0086,0.1,0.05,STOP_HIT,59.7918,-1.0,2,train
COIN,2023-05-05,SELL,21.2,55.8441,64.6857,49.6457,41.0514,0.1,0.0,STOP_HIT,64.6857,-1.0,18,train
COIN,2023-05-15,SELL,31.2,58.592,67.1107,52.3157,43.8614,0.1,0.05,TP1_HIT,52.3157,0.7368,15,train
COIN,2023-05-23,SELL,38.9,57.6933,65.6443,50.3743,41.6486,0.1,0.05,STOP_HIT,65.6443,-1.0,6,train
COIN,2023-05-31,SELL,46.9,61.7382,68.1014,54.3314,46.4629,0.1,0.0,TP1_HIT,54.3314,1.164,4,train
COIN,2023-06-16,SELL,46.4,55.8441,62.5296,46.3371,37.0843,0.1,0.0,STOP_HIT,62.5296,-1.0,5,train
COIN,2023-06-26,SELL,46.3,63.7362,68.3139,53.4414,44.9429,0.1,0.0,STOP_HIT,68.3139,-1.0,1,train
COIN,2023-10-10,SELL,43.3,79.1907,85.83,71.34,63.06,0.1,0.0,STOP_HIT,85.83,-1.0,10,train
COIN,2023-10-17,SELL,42.9,76.8031,83.9754,68.7729,60.0857,0.1,0.0,STOP_HIT,83.9754,-1.0,5,train
COIN,2023-10-26,SELL,19.1,76.3353,82.5396,64.0371,53.4643,0.1,0.05,STOP_HIT,82.5396,-1.0,5,train
COIN,2024-06-03,SELL,45.7,229.8847,256.1946,198.3171,165.2443,0.1,0.05,STOP_HIT,256.1946,-1.0,3,train
COIN,2024-06-10,SELL,19.6,242.5656,273.6289,218.0514,186.2929,0.1,0.05,TP1_HIT,218.0514,0.7892,9,train
COIN,2024-06-17,SELL,33.2,237.8926,268.2214,214.2714,183.4429,0.1,0.05,TP1_HIT,214.2714,0.7788,4,train
COIN,2024-08-16,SELL,45.3,203.1367,228.6104,174.2429,143.1757,0.1,0.0,TP1_HIT,174.2429,1.1343,11,train
COIN,2024-08-23,SELL,45.3,209.0907,229.5821,187.1571,162.9143,0.1,0.0,TP1_HIT,187.1571,1.0704,5,train
COIN,2024-09-30,SELL,45.3,178.5413,192.2079,159.4529,140.7357,0.1,0.0,STOP_HIT,192.2079,-1.0,10,train
COIN,2024-10-07,SELL,45.4,166.1936,183.9414,148.8914,128.8629,0.1,0.0,STOP_HIT,183.9414,-1.0,5,train
COIN,2025-03-24,SELL,45.6,201.9279,224.9089,173.8814,144.7229,0.1,0.0,TP1_HIT,173.8814,1.2204,4,train
COIN,2025-04-14,SELL,48.4,177.4734,201.0986,143.8886,111.1972,0.1,0.05,STOP_HIT,201.0986,-1.0,7,train
COIN,2025-04-22,SELL,48.4,197.5522,213.5607,158.5857,127.1714,0.1,0.0,STOP_HIT,213.5607,-1.0,13,train
COIN,2025-04-29,SELL,48.3,199.4703,223.8354,182.5229,158.9157,0.1,0.0,STOP_HIT,231.71,-1.3232,10,train
COIN,2025-05-06,SELL,45.0,199.5303,210.0482,179.3457,161.8014,0.1,0.05,STOP_HIT,210.0482,-1.0,2,val
COIN,2025-10-02,SELL,33.6,372.9767,395.7122,340.5471,309.0243,0.1,0.0,STOP_HIT,395.7122,-1.0,6,val
COIN,2026-01-06,SELL,42.3,248.0317,266.04,229.92,209.28,0.1,0.0,TP1_HIT,229.92,1.0057,9,val
COIN,2026-01-14,SELL,41.8,250.3394,270.8654,235.8529,215.8457,0.1,0.0,TP1_HIT,235.8529,0.7058,3,val
COIN,2026-02-27,SELL,42.6,172.3275,194.5347,150.9371,126.0243,0.1,0.0,STOP_HIT,195.91,-1.0619,3,val
COIN,2026-03-06,SELL,43.1,197.802,217.2396,170.5271,143.8343,0.1,0.0,TP1_HIT,170.5271,1.4032,15,val
COIN,2026-03-16,SELL,43.6,202.0677,223.4093,176.5343,149.7486,0.1,0.0,TP1_HIT,176.5343,1.1964,8,val
SOFI,2021-09-08,SELL,41.6,15.2947,16.3196,14.3371,13.2043,0.1,0.0,STOP_HIT,16.3196,-1.0,10,train
SOFI,2021-09-17,SELL,40.9,14.5654,16.0929,13.7529,12.4157,0.1,0.0,STOP_HIT,16.0929,-1.0,3,train
SOFI,2021-09-29,SELL,24.2,15.8761,17.3761,14.1886,12.3671,0.1,0.05,STOP_HIT,17.3761,-1.0,8,train
SOFI,2021-12-31,SELL,45.2,16.0839,17.1793,13.9843,12.1586,0.1,0.0,TP1_HIT,13.9843,1.9168,4,train
SOFI,2022-02-01,SELL,48.1,13.017,15.3357,10.5157,7.7614,0.1,0.0,TP1_HIT,10.5157,1.0787,14,train
SOFI,2022-02-15,SELL,47.8,12.5974,14.0837,10.575,8.57,0.1,0.0,TP1_HIT,10.575,1.3606,4,train
SOFI,2022-03-02,SELL,49.0,11.4785,13.1365,9.5047,7.4294,0.1,0.0,TP1_HIT,9.5047,1.1905,4,train
SOFI,2022-03-30,SELL,50.3,9.8102,10.8553,8.323,6.876,0.1,0.0,TP1_HIT,8.323,1.423,6,train
SOFI,2022-05-19,SELL,49.3,8.012,8.7732,6.3857,5.0214,0.1,0.0,TP1_HIT,6.3857,2.1364,14,train
SOFI,2022-05-26,SELL,49.2,7.2791,8.1934,5.7354,4.3309,0.1,0.05,TP1_HIT,5.7354,1.6882,11,train
SOFI,2022-06-06,SELL,49.0,6.7399,7.7265,5.7047,4.5494,0.1,0.05,TP1_HIT,5.7047,1.0492,5,train
SOFI,2022-07-11,SELL,44.4,6.014,6.5686,5.2651,4.5203,0.1,0.0,STOP_HIT,6.5686,-1.0,5,train
SOFI,2022-07-18,SELL,44.3,6.4735,6.8986,5.6186,4.8871,0.1,0.0,STOP_HIT,6.8986,-1.0,2,train
SOFI,2022-07-26,SELL,45.6,6.2406,6.6741,5.4279,4.7157,0.1,0.05,STOP_HIT,7.28,-2.3977,6,train
SOFI,2022-08-02,SELL,44.5,7.2727,6.9152,5.7364,5.0629,0.1,0.0,STOP_HIT,7.28,-0.0204,1,train
SOFI,2022-10-21,SELL,43.4,5.1323,5.6048,4.5436,3.9371,0.1,0.05,STOP_HIT,5.6048,-1.0,2,train
SOFI,2022-10-28,SELL,43.2,5.5517,5.9146,4.8306,4.2111,0.1,0.05,STOP_HIT,6.46,-2.5029,2,train
